classification,Rf_ohm,Cpd_F,Cf_F,ft_Hz,f_Hz,magnitude_normalized_dB
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,25069266.7164954,-7.66025158279569
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,25823622.6773917,-8.29697251416752
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,26600677.8628873,-8.92792515034825
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,27401115.3123219,-9.5531456782942
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,28225638.618281,-10.1727347371268
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,29074972.5450604,-10.7868390646345
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,29949863.665742,-11.3956373841907
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,30851081.0184385,-11.999329611223
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,31779416.7822859,-12.5981286468442
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,32735686.9737769,-13.1922541810147
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,33720732.1640478,-13.7819280523211
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,34735418.2177486,-14.3673708106688
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,35780637.0541473,-14.9487992074304
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,36857307.4311352,-15.5264243989252
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,37966375.7528252,-16.1004506969859
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,39108816.9014498,-16.6710747376572
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,40285635.0942929,-17.2384849680583
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,41497864.7664067,-17.8028613739554
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,42746571.4798905,-18.3643753880765
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,44032852.8605307,-18.9231899327787
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,45357839.5626249,-19.479459561221
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,46722696.2628381,-20.0333306693917
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,48128622.6839657,-20.5849417577088
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,49576854.6495016,-21.1344237258634
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,51068665.1699397,-21.6819001884282
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,52605365.5617629,-22.2274878017499
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,54188306.6001033,-22.7712965949721
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,55818879.7060874,-23.3134302998471
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,57498518.1699092,-23.8539866753975
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,59228698.410707,-24.3930578245819
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,61010941.2743502,-24.9307305009545
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,62846813.3702784,-25.4670864039644
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,64737928.448567,-26.002202462034
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,66685948.8184295,-26.5361511029368
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,68692586.8094044,-27.0690005112862
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,70759606.2765099,-27.6008148731582
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,72888824.1506902,-28.1316546080362
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,75082112.0359163,-28.6615765883784
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,77341397.8543444,-29.1906343471934
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,79668667.5409796,-29.7188782740652
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,82065966.7893319,-30.2463558001042
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,84535402.849602,-30.773111572323
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,87079146.3809755,-31.2991876179418
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,89699433.3596537,-31.8246234991318
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,92398567.0442998,-32.3494564586948
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,95178920.0006259,-32.8737215571679
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,98042936.1869029,-33.3974518018256
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,100993133.102223,-33.9206782680363
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,104032103.999411,-34.4434302134093
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,107162520.164511,-34.9657351851486
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,110387133.264885,-35.4876191210133
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,113708777.767945,-36.0091064442573
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,117130373.432689,-36.5302201529101
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,120654927.87619,-37.050981903731
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,124285539.217328,-37.5714120911596
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,128025398.800062,-38.0915299215601
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,131877793.998657,-38.6113534830442
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,135846111.107322,-39.1308998111373
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,139933838.316788,-39.65018495054
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,144144568.780471,-40.1692240132195
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,148482003.772888,-40.6880312330528
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,152949955.943112,-41.2066200172285
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,157552352.666132,-41.7250029946044
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,162293239.495052,-42.2431920612029
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,167176783.717177,-42.7611984230161
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,172207278.017097,-43.2790326362836
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,177389144.250003,-43.7967046453942
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,182726937.328539,-44.3142238185531
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,188225349.226618,-44.83159898135
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,193889213.103715,-45.3488384483519
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,199723507.553262,-45.8659500528407
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,205733360.978882,-46.3829411748039
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,211924056.102306,-46.8998187672844
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,218301034.606942,-47.4165893811858
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,224869901.921166,-47.9332591886254
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,231636432.145553,-48.4498340049218
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,238606573.128366,-48.9663193092953
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,245786451.693781,-49.482720264362
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,253182379.027416,-49.9990417344872
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,260800856.223942,-50.5152883030706
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,268648580.001594,-51.0314642888224
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,276732448.588671,-51.5475737610927
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,285059567.787131,-52.0636205543068
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,293637257.218679,-52.5796082815625
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,302473056.758773,-53.0955403474353
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,311574733.164265,-53.6114199600405
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,320950286.900443,-54.1272501423933
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,330607959.173539,-54.643033743111
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,340556239.174811,-55.1587734464927
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,350803871.54265,-55.6744717820151
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,361359864.049184,-56.1901311332769
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,372233495.518222,-56.7057537464265
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,383434323.98141,-57.2213417380984
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,394972195.079862,-57.7368971028936
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,406857250.718552,-58.2524217204234
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,419099937.981179,-58.7679173619483
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,431711018.313229,-59.2833856966304
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,444701576.981422,-59.7988282974264
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,458083032.817747,-60.3142466466373
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,471867148.256756,-60.82964214114
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,486066039.674843,-61.3450160973135
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,500692188.04067,-61.8603697556832
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,515758449.886061,-62.3757042852948
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,531278068.607024,-62.8910207878366
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,547264686.104832,-63.4063203015233
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,563732354.777388,-63.9216038047559
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,580695549.871426,-64.4368722195697
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,598169182.206399,-64.9521264148839
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,616168611.28124,-65.4673672095632
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,634709658.775514,-65.9825953753027
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,653808622.456835,-66.4978116393468
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,673482290.506772,-67.0130166870508
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,693747956.277823,-67.5282111642947
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,714623433.494451,-68.0433956797582
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,736127071.911523,-68.5585708070641
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,758277773.443936,-69.073737086798
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,781095008.781584,-69.5888950284123
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,804598834.504296,-70.1040451120191
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,828809910.711766,-70.6191877900812
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,853749519.183995,-71.1343234890047
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,879439582.088188,-71.6494526106397
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,905902681.248551,-72.1645755336953
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,933162077.99597,-72.6796926150724
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,961241733.614907,-73.1948041911195
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,990166330.40567,-73.7099105788173
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1019961293.38035,-74.2250120768932
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1050652812.61169,-74.7401089668735
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1082267866.25442,-75.2552015140735
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1114834244.25934,-75.7702899685315
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1148380572.80092,-76.2853745658884
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1182936339.44007,-76.8004555282167
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1218531919.04393,-77.3155330648025
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1255198600.48573,-77.8306073728812
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1292968614.14799,-78.3456786383315
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1331875160.2534,-78.8607470363302
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1371952438.04812,-79.3758127319672
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1413235675.86323,-79.8908758808275
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1455761162.08087,-80.4059366295376
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1499566277.03201,-80.9209951162822
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1544689525.8542,-81.4360514712895
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1591170572.33791,-81.95110581729
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1639050273.79148,-82.4661582699479
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1688370716.95505,-82.9812089382678
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1739175254.99523,-83.4962579249787
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1791508545.61301,-84.0113053268949
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1845416590.29827,-84.5263512352566
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1900946774.76563,-85.0413957360509
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,1958147910.60688,-85.5564389103145
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2017070278.19695,-86.0714808344184
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2077765670.8908,-86.5865215803366
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2140287440.55033,-87.1015612158993
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2204690544.4412,-87.6165998050318
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2271031593.54083,-88.1316374079786
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2339368902.3,-88.646674081516
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2409762539.90186,-89.1617098791515
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2482274383.06332,-89.6767448513121
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2556968170.42535,-90.1917790455215
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2633909558.57984,-90.7068125065673
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2713166179.78244,-91.2218452766587
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2794807701.40198,-91.7368773955749
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2878905887.15881,-92.2519089008046
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,2965534660.20579,-92.7669398276785
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3054770168.10753,-93.2819702094933
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3146690849.77484,-93.7970000776284
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3241377504.41334,-94.312029461657
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3338913362.54677,-94.8270583894495
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3439384159.17744,-95.342086887272
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3542878209.14822,-95.857114979878
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3649486484.77208,-96.3721426905964
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3759302695.79777,-96.8871700414126
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3872423371.78158,-97.4021970530466
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,3988947946.93779,-97.9172237450254
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4108978847.54236,-98.4322501357516
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4232621581.96668,-98.9472762425688
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4359984833.42045,-99.4623020818217
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4491180555.48534,-99.9773276689141
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4626324070.52331,-100.492353018363
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4765534171.04614,-101.00737814385
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,4908933224.13523,-101.522403058269
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5056647279.00349,-102.03742777377
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5208806177.79394,-102.552452301806
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5365543669.71214,-103.06747665317
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5526997528.59318,-103.582500838031
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5693309674.00626,-104.097524865977
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,5864626296.00338,-104.61254874604
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6041097983.6219,-105.127572486735
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6222879857.25384,-105.642596096085
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6410131704.99823,-106.157619581651
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6603018123.11645,-106.672642950559
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,6801708660.71408,-107.187666209527
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7006377968.77617,-107.702689364883
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7217205953.6873,-108.217712422592
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7434377935.37105,-108.732735388275
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7658084810.1881,-109.247758267231
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,7888523218.73609,-109.762781064453
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8125895718.69862,-110.277803784646
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8370410962.89553,-110.792826432245
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8622283882.69085,-111.307849011429
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,8881735876.91961,-111.822871526136
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9148995006.49964,-112.337893980079
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9424296194.89944,-112.852916376755
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,9707881434.63827,-113.367938719463
Risky,10000,5e-12,5.22334507426683e-13,70170382.8670384,10000000000,-113.882961011308
